2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,351-400,Hunan University,China (Mainland),42.3,151+,43.3,151+,91.5,33=,90.9,27,55.6,151+,
251-300,301-350,Inha University,Republic of Korea,55.7,151+,59.3,151+,83.8,151+,74.5,151+,41.9,151+,
251-300,201-250,Jeonbuk National University,Republic of Korea,57.1,151+,49.6,151+,85.7,142=,76.2,138=,51.5,151+,
251-300,301-350,Kyung Hee University,Republic of Korea,50.2,151+,51.7,151+,87.5,97,80.1,105=,53.1,151+,
251-300,301-350,Kyungpook National University,Republic of Korea,53.8,151+,53.0,151+,79.4,151+,71.1,151+,64.6,151+,
251-300,251-300,Leibniz University Hannover,Germany,53.1,151+,62.9,151+,76.7,151+,65.8,151+,74.4,115,
251-300,251-300,Middle East Technical University,Türkiye,63.9,151+,59.4,151+,76.3,151+,58.6,151+,51.3,151+,
251-300,201-250,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russian Federation,56.2,151+,80.1,42=,69.8,151+,62.9,151+,69.5,151+,
251-300,251-300,National Technical University of Athens,Greece,60.9,151+,67.9,151+,76.5,151+,60.4,151+,61.0,151+,
251-300,251-300,New York University (NYU),United States of America,56.8,151+,69.4,137,83.6,151+,64.1,151+,46.3,151+,
251-300,251-300,Newcastle University,United Kingdom,54.3,151+,60.8,151+,82.3,151+,64.7,151+,64.6,151+,
251-300,301-350,Northeastern University (China),China (Mainland),54.1,151+,33.5,151+,78.5,151+,81.0,96=,78.8,68,
251-300,251-300,Quaid-i-Azam University,Pakistan,57.0,151+,50.1,151+,83.5,151+,70.4,151+,57.7,151+,
251-300,301-350,Queen's University at Kingston,Canada,62.7,151+,72.7,105=,77.7,151+,62.0,151+,48.0,151+,
251-300,301-350,Rensselaer Polytechnic Institute,United States of America,56.2,151+,61.3,151+,84.5,151+,68.8,151+,47.0,151+,
251-300,301-350,Ruhr-Universität Bochum,Germany,54.3,151+,60.8,151+,78.8,151+,66.1,151+,65.9,151+,
251-300,251-300,Sharif University of Technology,Iran (Islamic Republic of),49.3,151+,50.5,151+,85.1,151+,74.3,151+,75.7,92=,
251-300,251-300,Swinburne University of Technology,Australia,50.0,151+,54.0,151+,89.5,67=,78.5,121=,66.6,151+,
251-300,,Tecnológico de Monterrey,Mexico,60.0,151+,64.4,151+,79.0,151+,61.7,151+,51.7,151+,
251-300,201-250,"The University of Tennessee, Knoxville",United States of America,53.3,151+,20.4,151+,93.2,16=,86.8,52,63.8,151+,
251-300,201-250,Tokyo University of Science,Japan,65.2,143=,58.7,151+,74.4,151+,62.0,151+,44.9,151+,
251-300,,Universidad Carlos III de Madrid (UC3M),Spain,59.5,151+,53.1,151+,76.1,151+,60.4,151+,70.6,151+,
251-300,201-250,Universidad Nacional Autónoma de México (UNAM),Mexico,59.9,151+,70.2,127=,71.3,151+,64.1,151+,63.9,151+,
251-300,201-250,Universidade Federal de São Carlos (UFSCar),Brazil,56.7,151+,63.7,151+,76.5,151+,64.1,151+,64.3,151+,
251-300,201-250,Universität Hamburg,Germany,57.7,151+,64.4,151+,74.7,151+,60.7,151+,75.7,92=,
251-300,201-250,Université de Lorraine,France,60.8,151+,27.9,151+,77.2,151+,66.6,151+,98.5,2,
251-300,201-250,Université Paul Sabatier Toulouse III,France,58.4,151+,45.5,151+,78.7,151+,67.1,151+,81.9,47=,
251-300,251-300,Universiti Teknologi PETRONAS (UTP),Malaysia,58.6,151+,56.9,151+,79.4,151+,66.6,151+,70.7,151+,
251-300,301-350,University at Buffalo SUNY,United States of America,51.4,151+,53.3,151+,86.9,107=,75.8,146=,48.8,151+,
251-300,251-300,University of Antwerp,Belgium,56.1,151+,57.3,151+,82.2,151+,64.1,151+,71.0,147=,
251-300,251-300,University of Calgary,Canada,51.9,151+,66.6,151+,84.0,151+,67.1,151+,56.6,151+,
251-300,251-300,"University of California, Riverside",United States of America,49.7,151+,57.4,151+,92.3,25=,73.8,151+,53.6,151+,
251-300,301-350,University of Electronic Science and Technology of China,China (Mainland),42.6,151+,44.8,151+,86.5,121=,91.4,25=,82.8,38=,
251-300,251-300,University of Lisbon,Portugal,55.7,151+,53.1,151+,78.1,151+,68.6,151+,87.0,20,
251-300,251-300,"University of North Carolina, Chapel Hill",United States of America,56.5,151+,61.7,151+,90.8,42=,74.5,151+,35.3,151+,
251-300,201-250,"University of Rome ""Tor Vergata""",Italy,53.2,151+,61.9,151+,79.6,151+,66.3,151+,75.3,101,
251-300,201-250,University of Southern California,United States of America,57.0,151+,59.5,151+,81.0,151+,69.1,151+,49.6,151+,
251-300,201-250,University of the Basque Country,Spain,48.1,151+,55.5,151+,83.0,151+,75.5,151+,87.6,19,
251-300,,University of Vienna,Austria,57.8,151+,61.4,151+,80.3,151+,64.4,151+,63.1,151+,
251-300,201-250,Utrecht University,Netherlands,54.9,151+,62.6,151+,87.0,106,68.1,151+,62.7,151+,
251-300,251-300,Waseda University,Japan,63.6,151+,63.9,151+,78.3,151+,64.1,151+,53.5,151+,
251-300,251-300,Washington State University,United States of America,49.6,151+,64.7,151+,92.9,19=,76.7,133=,50.4,151+,
251-300,251-300,Western University,Canada,50.6,151+,61.7,151+,90.2,57=,75.5,151+,58.2,151+,
251-300,251-300,Wroclaw University of Science and Technology (WUST),Poland,57.4,151+,59.1,151+,71.8,151+,63.2,151+,83.8,33=,
301-350,401-420,Aalborg University,Denmark,48.7,151+,50.5,151+,83.7,151+,63.8,151+,72.2,137,
301-350,301-350,Aix-Marseille University,France,52.8,151+,53.3,151+,71.7,151+,61.4,151+,86.5,23,
301-350,251-300,"Arts et Métiers, ParisTech",France,52.4,151+,67.2,151+,77.3,151+,60.4,151+,72.1,138=,
301-350,351-400,Beijing Normal University,China (Mainland),49.2,151+,49.8,151+,86.0,131=,75.1,151+,48.0,151+,
301-350,351-400,Beijing University of Technology,China (Mainland),48.7,151+,50.7,151+,79.3,151+,79.5,111=,49.5,151+,
301-350,,Duy Tan University,Viet Nam,40.5,151+,48.4,151+,89.5,67=,72.6,151+,82.2,43=,
301-350,401-420,Gdańsk University of Technology,Poland,50.5,151+,46.4,151+,78.9,151+,65.5,151+,79.4,60=,
301-350,351-400,Harbin Engineering University,China (Mainland),45.4,151+,48.2,151+,83.1,151+,79.2,114=,63.5,151+,
301-350,251-300,ITMO University,Russian Federation,50.2,151+,72.5,107=,67.7,151+,67.9,151+,74.1,119,
301-350,301-350,Koç University,Türkiye,57.2,151+,61.1,151+,77.6,151+,64.1,151+,42.7,151+,
301-350,351-400,Nanjing Tech University,China (Mainland),43.8,151+,35.0,151+,90.7,44=,89.6,35,49.8,151+,
301-350,301-350,Nanjing University of Science and Technology,China (Mainland),49.4,151+,41.7,151+,83.7,151+,84.1,67,52.0,151+,
301-350,301-350,National Research Tomsk Polytechnic University,Russian Federation,56.3,151+,67.9,151+,65.7,151+,60.7,151+,74.7,108=,
301-350,251-300,National Yang Ming Chiao Tung University,Taiwan,52.6,151+,66.6,151+,78.5,151+,74.5,151+,48.2,151+,
301-350,301-350,Peter the Great St. Petersburg Polytechnic University,Russian Federation,58.4,151+,62.5,151+,65.1,151+,58.3,151+,69.9,151+,
301-350,251-300,Rutgers University–New Brunswick,United States of America,51.7,151+,64.8,151+,83.7,151+,67.9,151+,56.8,151+,
301-350,251-300,Saint Petersburg State University,Russian Federation,54.9,151+,75.9,75,66.2,151+,59.0,151+,78.5,69=,
301-350,301-350,Sejong University,Republic of Korea,48.7,151+,57.4,151+,86.8,112=,71.3,151+,58.2,151+,
301-350,301-350,South Ural State University (National Research University),Russian Federation,53.8,151+,48.1,151+,75.2,151+,65.0,151+,83.7,35,
301-350,301-350,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,52.4,151+,57.6,151+,76.8,151+,70.9,151+,63.8,151+,
301-350,301-350,Tampere University,Finland,51.6,151+,57.5,151+,78.0,151+,64.1,151+,65.4,151+,
301-350,351-400,Technische Universität Hamburg-Harburg,Germany,62.1,151+,63.8,151+,70.9,151+,54.7,151+,55.1,151+,
301-350,301-350,"The University of Newcastle, Australia (UON)",Australia,50.1,151+,62.0,151+,85.9,136=,66.3,151+,58.8,151+,
301-350,251-300,UNESP,Brazil,52.5,151+,65.8,151+,75.0,151+,65.0,151+,60.0,151+,
301-350,301-350,Universidad de Chile,Chile,54.4,151+,67.1,151+,77.0,151+,61.7,151+,53.5,151+,
301-350,251-300,Universidad de Zaragoza,Spain,52.6,151+,56.6,151+,79.1,151+,66.3,151+,70.9,150=,
301-350,251-300,Universidade Federal do Rio de Janeiro,Brazil,59.7,151+,65.7,151+,73.8,151+,58.6,151+,55.1,151+,
301-350,351-400,Universiti Malaysia Pahang Al - Sultan Abdullah (UMPSA),Malaysia,55.3,151+,40.9,151+,77.3,151+,68.8,151+,61.7,151+,
301-350,301-350,University College Dublin,Ireland,52.9,151+,62.8,151+,80.8,151+,65.2,151+,63.7,151+,
301-350,301-350,University of Akron,United States of America,54.4,151+,54.1,151+,85.3,149=,70.2,151+,39.9,151+,
301-350,351-400,University of Coimbra,Portugal,51.6,151+,52.1,151+,78.9,151+,65.5,151+,75.5,96=,
301-350,301-350,University of Göttingen,Germany,58.9,151+,61.1,151+,78.9,151+,62.3,151+,52.8,151+,
301-350,301-350,University of Ljubljana,Slovenia,56.0,151+,53.0,151+,74.4,151+,63.2,151+,72.0,140,
301-350,301-350,University of Milan,Italy,53.4,151+,69.1,139=,77.5,151+,62.0,151+,61.4,151+,
301-350,301-350,University of Ottawa,Canada,56.8,151+,48.3,151+,80.7,151+,64.7,151+,66.1,151+,
301-350,351-400,University of Oulu,Finland,51.9,151+,46.0,151+,81.0,151+,66.1,151+,73.7,121=,
301-350,301-350,University of Pisa,Italy,48.8,151+,75.3,82=,78.2,151+,63.5,151+,67.0,151+,
301-350,201-250,University of Pittsburgh,United States of America,54.0,151+,47.8,151+,86.0,131=,71.1,151+,54.2,151+,
301-350,251-300,University of Texas Dallas,United States of America,50.5,151+,49.5,151+,87.4,98=,72.0,151+,59.0,151+,
301-350,251-300,University of Trento,Italy,55.4,151+,57.4,151+,78.4,151+,62.0,151+,67.8,151+,
301-350,251-300,University of Tsukuba,Japan,54.4,151+,53.9,151+,77.5,151+,65.5,151+,57.0,151+,
301-350,351-400,University of Utah,United States of America,57.9,151+,52.3,151+,80.5,151+,66.1,151+,47.5,151+,
301-350,251-300,University of Virginia,United States of America,55.8,151+,53.3,151+,83.6,151+,69.1,151+,48.7,151+,
301-350,301-350,Vrije Universiteit Brussel (VUB),Belgium,54.5,151+,55.8,151+,78.5,151+,61.7,151+,64.2,151+,
301-350,301-350,Washington University in St. Louis,United States of America,57.9,151+,53.4,151+,83.8,151+,68.8,151+,31.9,151+,
301-350,251-300,Weizmann Institute of Science,Israel,59.3,151+,40.8,151+,81.6,151+,64.4,151+,51.4,151+,
301-350,,Zhengzhou University,China (Mainland),34.6,151+,54.1,151+,94.3,8,95.7,6,55.6,151+,
351-400,351-400,Ain Shams University,Egypt,54.6,151+,54.9,151+,73.0,151+,59.3,151+,64.8,151+,
351-400,351-400,Alexandria University,Egypt,51.8,151+,58.0,151+,77.3,151+,60.7,151+,67.2,151+,
351-400,301-350,Bilkent University,Türkiye,58.9,151+,57.0,151+,72.5,151+,60.4,151+,49.9,151+,
351-400,351-400,Chonnam National University,Republic of Korea,48.2,151+,49.4,151+,84.3,151+,70.4,151+,47.4,151+,
351-400,,Chung-Ang University (CAU),Republic of Korea,48.7,151+,53.7,151+,83.6,151+,72.0,151+,40.5,151+,
351-400,301-350,Cracow University of Technology (Politechnika Krakowska),Poland,52.9,151+,45.7,151+,74.7,151+,62.9,151+,64.2,151+,
351-400,351-400,École Normale Supérieure de Lyon,France,56.4,151+,75.6,77=,66.6,151+,52.9,151+,58.6,151+,
351-400,,Ewha Womans University,Republic of Korea,51.9,151+,49.7,151+,82.9,151+,67.6,151+,40.1,151+,
351-400,,Fuzhou University,China (Mainland),36.7,151+,44.3,151+,88.5,81=,85.2,59,60.8,151+,
351-400,301-350,Griffith University,Australia,41.3,151+,41.9,151+,93.4,12,75.8,146=,51.2,151+,
351-400,351-400,Heriot-Watt University,United Kingdom,53.5,151+,60.4,151+,75.0,151+,60.0,151+,60.1,151+,
351-400,401-420,Indian Institute of Technology Indore (IIT Indore),India,53.1,151+,47.0,151+,80.9,151+,66.3,151+,48.9,151+,
351-400,351-400,Jadavpur University,India,50.7,151+,63.9,151+,77.6,151+,65.8,151+,52.6,151+,
351-400,,Kaunas University of Technology,Lithuania,53.8,151+,53.2,151+,71.3,151+,58.3,151+,68.0,151+,
351-400,351-400,La Trobe University,Australia,51.4,151+,58.5,151+,79.9,151+,68.3,151+,48.0,151+,
351-400,301-350,Leiden University,Netherlands,56.5,151+,63.8,151+,73.6,151+,56.7,151+,50.8,151+,
351-400,401-420,Lodz University of Technology,Poland,52.8,151+,43.2,151+,71.7,151+,59.7,151+,77.3,76=,
351-400,351-400,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russian Federation,56.4,151+,72.8,104,64.1,151+,54.7,151+,75.4,98=,
351-400,,Qingdao University,China (Mainland),36.1,151+,36.8,151+,93.3,13=,87.5,47=,51.7,151+,
351-400,,Shoolini University of Biotechnology and Management Sciences,India,58.2,151+,52.0,151+,73.0,151+,59.7,151+,60.0,151+,
351-400,351-400,Silesian University of Technology,Poland,55.7,151+,36.7,151+,72.6,151+,65.2,151+,66.7,151+,
351-400,301-350,"Stony Brook University, State University of New York",United States of America,51.1,151+,40.7,151+,83.2,151+,69.8,151+,46.0,151+,
351-400,301-350,Technische Universität Bergakademie Freiberg,Germany,59.5,151+,55.8,151+,70.5,151+,52.9,151+,60.4,151+,
351-400,301-350,Technische Universität Braunschweig,Germany,52.6,151+,55.2,151+,76.4,151+,60.7,151+,68.1,151+,
351-400,351-400,The University of Exeter,United Kingdom,45.3,151+,54.1,151+,82.7,151+,65.8,151+,67.8,151+,
351-400,301-350,Tomsk State University,Russian Federation,54.5,151+,71.7,113,62.5,151+,57.5,151+,81.5,49=,
351-400,,Ton Duc Thang University,Viet Nam,39.8,151+,36.3,151+,88.0,87=,71.1,151+,93.2,9,
351-400,301-350,Universidad de Sevilla,Spain,49.2,151+,50.8,151+,78.5,151+,61.7,151+,66.9,151+,
351-400,351-400,Universidade Federal do Rio Grande Do Sul,Brazil,53.3,151+,56.7,151+,74.6,151+,60.0,151+,70.9,150=,
351-400,351-400,Universidade Nova de Lisboa,Portugal,44.1,151+,52.2,151+,84.3,151+,69.3,151+,60.5,151+,
351-400,351-400,Università degli Studi di Pavia,Italy,48.8,151+,60.5,151+,77.9,151+,62.0,151+,63.5,151+,
351-400,301-350,Universität Duisburg-Essen,Germany,48.9,151+,33.1,151+,80.1,151+,67.6,151+,84.8,29,
351-400,351-400,Universität Jena,Germany,47.0,151+,50.7,151+,76.7,151+,67.1,151+,71.0,147=,
351-400,401-420,Université de Liège,Belgium,52.5,151+,59.0,151+,73.3,151+,57.1,151+,71.0,147=,
351-400,301-350,Université de Rennes 1 (University of Rennes),France,50.8,151+,50.7,151+,75.1,151+,63.5,151+,78.9,67,
351-400,301-350,Université Paris Cité,France,50.0,151+,44.6,151+,76.2,151+,67.6,151+,79.4,60=,
351-400,301-350,University of Central Florida,United States of America,49.9,151+,34.8,151+,79.5,151+,74.0,151+,66.5,151+,
351-400,301-350,"University of Chemistry and Technology, Prague",Czechia,49.8,151+,54.2,151+,81.3,151+,67.9,151+,54.4,151+,
351-400,351-400,University of Cologne,Germany,50.9,151+,62.2,151+,75.2,151+,60.0,151+,58.9,151+,
351-400,401-420,University of Connecticut,United States of America,47.7,151+,53.7,151+,84.8,151+,70.4,151+,55.2,151+,
351-400,,University of Engineering & Technology (UET) Lahore,Pakistan,55.1,151+,55.5,151+,75.8,151+,56.3,151+,55.0,151+,
351-400,351-400,University of Granada,Spain,50.8,151+,61.0,151+,76.9,151+,58.6,151+,66.9,151+,
351-400,351-400,University of Johannesburg,South Africa,46.5,151+,40.9,151+,80.3,151+,67.9,151+,84.6,32,
351-400,301-350,University of Limerick,Ireland,49.5,151+,52.5,151+,79.8,151+,63.2,151+,64.0,151+,
351-400,301-350,University of Oslo,Norway,53.8,151+,58.0,151+,77.4,151+,59.7,151+,63.3,151+,
351-400,351-400,University of South Africa,South Africa,46.8,151+,35.8,151+,81.6,151+,66.6,151+,78.2,71,
351-400,301-350,University of South Australia,Australia,49.5,151+,56.1,151+,83.2,151+,67.4,151+,54.8,151+,
351-400,,University of Southern Queensland,Australia,44.1,151+,35.8,151+,90.7,44=,72.2,151+,61.9,151+,
351-400,301-350,University of Tehran,Iran (Islamic Republic of),45.6,151+,42.3,151+,82.6,151+,73.2,151+,70.1,151+,
351-400,351-400,University of Witwatersrand,South Africa,54.1,151+,47.2,151+,73.4,151+,56.7,151+,81.5,49=,
351-400,351-400,University Ulm,Germany,53.4,151+,51.7,151+,76.4,151+,59.7,151+,61.5,151+,
351-400,301-350,Westfälische Wilhelms-Universität Münster,Germany,49.7,151+,56.5,151+,84.1,151+,67.4,151+,53.0,151+,
401-550,,Al-Azhar University,Egypt,41.3,151+,56.8,151+,75.8,151+,60.4,151+,63.5,151+,
401-550,,Amirkabir University of Technology,Iran (Islamic Republic of),40.9,151+,36.3,151+,80.6,151+,71.3,151+,78.0,72,
401-550,,Amity University,India,45.1,151+,44.8,151+,78.3,151+,65.0,151+,59.0,151+,
401-550,,Amrita Vishwa Vidyapeetham,India,43.4,151+,41.9,151+,77.5,151+,64.4,151+,50.2,151+,
401-550,,Anhui University,China (Mainland),36.8,151+,36.7,151+,84.8,151+,76.0,142=,39.6,151+,
401-550,,Aristotle University of Thessaloniki,Greece,45.6,151+,54.0,151+,75.8,151+,62.6,151+,62.0,151+,
401-550,,Banaras Hindu University,India,50.8,151+,48.1,151+,72.5,151+,57.9,151+,36.2,151+,
401-550,,Bandung Institute of Technology (ITB),Indonesia,54.0,151+,51.0,151+,68.3,151+,56.7,151+,41.5,151+,
401-550,,Bauman Moscow State Technical University,Russian Federation,61.1,151+,77.9,55=,53.3,151+,47.3,151+,39.6,151+,
401-550,,Beijing Jiaotong University,China (Mainland),46.7,151+,51.2,151+,77.2,151+,71.3,151+,54.0,151+,
401-550,,Belarusian State University,Belarus,52.6,151+,65.0,151+,58.9,151+,48.9,151+,69.8,151+,
401-550,,Ben-Gurion University of The Negev,Israel,46.3,151+,39.9,151+,78.3,151+,66.3,151+,60.7,151+,
401-550,,"Birla Institute of Technology and Science, Pilani",India,47.3,151+,67.7,151+,79.9,151+,65.0,151+,41.9,151+,
401-550,351-400,Brunel University London,United Kingdom,51.5,151+,59.8,151+,77.9,151+,58.3,151+,49.2,151+,
401-550,351-400,Budapest University of Technology and Economics,Hungary,46.8,151+,58.6,151+,73.8,151+,58.3,151+,75.2,102=,
401-550,,Chiang Mai University,Thailand,49.7,151+,50.9,151+,73.2,151+,58.3,151+,45.6,151+,
401-550,,China University of Geosciences,China (Mainland),36.6,151+,34.2,151+,86.7,117=,73.6,151+,47.0,151+,
401-550,,China University of Mining and Technology,China (Mainland),39.1,151+,45.6,151+,79.6,151+,71.7,151+,56.6,151+,
401-550,,China University of Petroleum (East China),China (Mainland),40.2,151+,0.0,151+,85.3,149=,79.5,111=,47.5,151+,
401-550,401-420,Christian-Albrechts-University zu Kiel,Germany,41.4,151+,58.1,151+,81.0,151+,66.8,151+,63.0,151+,
401-550,,Chungnam National University,Republic of Korea,43.9,151+,51.3,151+,78.6,151+,68.8,151+,37.8,151+,
401-550,,Clemson University,United States of America,47.2,151+,24.1,151+,81.8,151+,67.6,151+,66.0,151+,
401-550,401-420,Dalhousie University,Canada,51.1,151+,53.2,151+,76.4,151+,60.7,151+,43.1,151+,
401-550,,Dongguk University,Republic of Korea,41.4,151+,40.4,151+,87.9,90=,72.4,151+,48.5,151+,
401-550,351-400,Ecole Centrale de Lyon,France,49.6,151+,73.9,92=,71.6,151+,53.8,151+,66.3,151+,
401-550,351-400,Florida State University,United States of America,46.8,151+,55.8,151+,81.4,151+,66.3,151+,51.2,151+,
401-550,,George Washington University,United States of America,48.0,151+,57.5,151+,71.5,151+,60.7,151+,44.2,151+,
401-550,,GIK Institute of Engineering Sciences and Technology,Pakistan,51.1,151+,53.8,151+,66.0,151+,55.9,151+,36.4,151+,
401-550,,Guangdong University of Technology,China (Mainland),34.7,151+,24.3,151+,86.2,126=,82.5,83,51.1,151+,
401-550,,Hacettepe University,Türkiye,47.3,151+,53.4,151+,69.6,151+,52.5,151+,51.9,151+,
401-550,,Hanoi University of Science and Technology,Viet Nam,49.7,151+,56.3,151+,72.2,151+,56.3,151+,36.3,151+,
401-550,,HeFei University of Technology,China (Mainland),35.4,151+,35.8,151+,80.4,151+,78.7,119=,50.2,151+,
401-550,,Hiroshima University,Japan,49.5,151+,50.2,151+,69.8,151+,54.3,151+,52.2,151+,
401-550,,Hohai University,China (Mainland),38.8,151+,40.7,151+,78.6,151+,68.1,151+,55.0,151+,
401-550,,Illinois Institute of Technology,United States of America,54.3,151+,52.7,151+,73.6,151+,56.7,151+,27.6,151+,
401-550,,Indian Institute of Technology BHU Varanasi (IIT BHU Varanasi),India,45.7,151+,46.0,151+,79.2,151+,67.6,151+,59.7,151+,
401-550,,Indian Institute of Technology Hyderabad (IITH),India,48.7,151+,41.1,151+,77.7,151+,62.6,151+,36.7,151+,
401-550,,Instituto Politécnico Nacional (IPN),Mexico,48.7,151+,53.6,151+,70.6,151+,58.6,151+,40.1,151+,
401-550,401-420,Iran University of Science and Technology,Iran (Islamic Republic of),43.4,151+,37.2,151+,79.5,151+,66.1,151+,71.3,145,
401-550,351-400,Jagiellonian University,Poland,50.8,151+,54.8,151+,77.5,151+,57.1,151+,58.9,151+,
401-550,,Jiangsu University,China (Mainland),39.4,151+,29.3,151+,85.4,146=,82.6,82,66.2,151+,
401-550,,Jinan University (China),China (Mainland),29.6,151+,32.9,151+,90.1,60,83.2,78,46.5,151+,
401-550,,Johannes Kepler University Linz,Austria,48.9,151+,46.5,151+,70.7,151+,55.9,151+,60.2,151+,
401-550,401-420,Julius-Maximilians-Universität Würzburg,Germany,44.9,151+,45.2,151+,82.2,151+,66.6,151+,58.5,151+,
401-550,,Kasetsart University,Thailand,44.1,151+,49.6,151+,76.6,151+,62.6,151+,44.6,151+,
401-550,,Kazan (Volga region) Federal University,Russian Federation,49.1,151+,57.9,151+,64.0,151+,55.9,151+,59.3,151+,
401-550,351-400,Keio University,Japan,55.3,151+,58.6,151+,70.8,151+,59.0,151+,46.3,151+,
401-550,,Khon Kaen University,Thailand,45.4,151+,44.7,151+,76.7,151+,64.7,151+,39.6,151+,
401-550,,King Faisal University,Saudi Arabia,46.7,151+,50.0,151+,74.0,151+,56.3,151+,64.5,151+,
401-550,,King Mongkut's University of Technology North Bangkok,Thailand,48.4,151+,42.2,151+,80.6,151+,65.5,151+,49.3,151+,
401-550,,Kobe University,Japan,48.5,151+,51.3,151+,72.7,151+,59.0,151+,52.1,151+,
401-550,,Konkuk University,Republic of Korea,38.0,151+,47.5,151+,83.7,151+,68.3,151+,44.0,151+,
401-550,,Kyoto Institute of Technology,Japan,53.2,151+,56.9,151+,64.3,151+,52.5,151+,43.4,151+,
401-550,,Kyushu Institute of Technology,Japan,46.4,151+,45.1,151+,75.3,151+,64.4,151+,31.5,151+,
401-550,,Louisiana State University,United States of America,35.6,151+,44.9,151+,85.1,151+,67.9,151+,47.8,151+,
401-550,,Maastricht University,Netherlands,47.7,151+,59.7,151+,70.5,151+,55.1,151+,43.0,151+,
401-550,,Macquarie University,Australia,41.4,151+,55.9,151+,81.7,151+,66.1,151+,56.0,151+,
401-550,,Mansoura University,Egypt,43.6,151+,57.7,151+,80.9,151+,62.3,151+,64.6,151+,
401-550,,Michigan Technological University,United States of America,47.9,151+,33.3,151+,80.0,151+,62.3,151+,54.4,151+,
401-550,,Missouri University of Science and Technology,United States of America,49.5,151+,38.4,151+,84.1,151+,66.8,151+,51.3,151+,
401-550,,Nanchang University,China (Mainland),36.8,151+,30.7,151+,85.9,136=,79.9,107=,31.3,151+,
401-550,,Nanjing Forestry University,China (Mainland),33.6,151+,0.0,151+,90.2,57=,83.4,75,56.0,151+,
401-550,351-400,Nantes University,France,46.3,151+,47.2,151+,76.0,151+,63.5,151+,73.2,127,
401-550,,National Central University,Taiwan,49.5,151+,59.6,151+,75.7,151+,62.0,151+,41.5,151+,
401-550,401-420,National Chung Hsing University,Taiwan,50.9,151+,58.8,151+,78.1,151+,62.9,151+,43.0,151+,
401-550,,National Institute of Technology Tiruchirappalli,India,40.7,151+,41.1,151+,80.7,151+,68.8,151+,48.0,151+,
401-550,401-420,National Sun Yat-sen University,Taiwan,50.5,151+,60.4,151+,77.8,151+,65.8,151+,39.0,151+,
401-550,,National Taiwan Normal University,Taiwan,50.3,151+,55.4,151+,70.3,151+,61.0,151+,37.3,151+,
401-550,,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,54.2,151+,69.6,136,57.4,151+,49.5,151+,52.8,151+,
401-550,,Northwest University (China),China (Mainland),38.3,151+,29.2,151+,87.2,102=,78.5,121=,43.3,151+,
401-550,351-400,Novosibirsk State University,Russian Federation,51.2,151+,79.7,44=,64.3,151+,57.5,151+,57.3,151+,
401-550,,Ocean University of China,China (Mainland),45.7,151+,31.5,151+,86.9,107=,74.2,151+,46.6,151+,
401-550,,Oregon State University,United States of America,41.9,151+,53.4,151+,87.4,98=,69.1,151+,46.6,151+,
401-550,,Osaka Metropolitan University,Japan,47.6,151+,44.4,151+,70.6,151+,59.7,151+,48.4,151+,
401-550,,Palacký University Olomouc,Czechia,41.1,151+,51.4,151+,81.5,151+,67.4,151+,66.0,151+,
401-550,,Poznań University of Technology,Poland,53.9,151+,34.2,151+,75.0,151+,62.9,151+,67.6,151+,
401-550,,Riga Technical University,Latvia,55.8,151+,51.6,151+,62.7,151+,49.5,151+,56.7,151+,
401-550,,RUDN University,Russian Federation,43.8,151+,65.8,151+,64.5,151+,52.5,151+,67.8,151+,
401-550,,Sabanci University,Türkiye,57.2,151+,54.7,151+,69.6,151+,59.0,151+,45.3,151+,
401-550,,Shinshu University,Japan,41.1,151+,40.3,151+,81.4,151+,64.1,151+,49.3,151+,
401-550,,Skolkovo Institute of Science and Technology,Russian Federation,35.7,151+,44.2,151+,81.0,151+,65.0,151+,63.5,151+,
401-550,,Slovak University of Technology in Bratislava,Slovakia,52.8,151+,44.9,151+,63.9,151+,51.0,151+,65.0,151+,
401-550,,South China Agricultural University,China (Mainland),40.5,151+,29.2,151+,89.0,77,72.0,151+,28.2,151+,
401-550,,Southwest Jiaotong University,China (Mainland),39.2,151+,46.0,151+,81.4,151+,82.4,84=,55.6,151+,
401-550,,Stellenbosch University,South Africa,51.9,151+,52.4,151+,75.0,151+,54.7,151+,51.3,151+,
401-550,,Tallinn University of Technology (TalTech),Estonia,50.6,151+,48.9,151+,70.1,151+,55.5,151+,72.1,138=,
401-550,,Taras Shevchenko National University of Kyiv,Ukraine,50.6,151+,68.0,151+,61.9,151+,50.0,151+,61.2,151+,
401-550,,Technical University of Lublin,Poland,48.1,151+,36.1,151+,72.8,151+,60.0,151+,47.8,151+,
401-550,351-400,Tel Aviv University,Israel,51.4,151+,44.6,151+,78.2,151+,65.5,151+,50.8,151+,
401-550,,The University of Alabama,United States of America,40.6,151+,37.0,151+,81.9,151+,64.7,151+,46.5,151+,
401-550,,The University of Arizona,United States of America,49.4,151+,53.1,151+,69.6,151+,59.7,151+,65.0,151+,
401-550,,Tokyo University of Agriculture and Technology,Japan,57.0,151+,53.7,151+,65.4,151+,51.0,151+,49.1,151+,
