2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,201-250,UNESP,Brazil,51.2,101+,63.6,101+,87.9,101+,85.2,101+,40.9,101+,
201-250,151-200,Universidad Autónoma de Madrid,Spain,54.2,101+,70.3,93=,86.8,101+,79.7,101+,48.6,101+,
201-250,101-150,Universidade Estadual de Campinas (Unicamp),Brazil,47.4,101+,75.3,55=,87.5,101+,83.2,101+,46.0,101+,
201-250,151-200,Universidade Federal do Rio de Janeiro,Brazil,59.0,101+,64.1,101+,83.3,101+,81.6,101+,37.9,101+,
201-250,201-250,Universita' degli Studi di Ferrara,Italy,56.6,101+,50.7,101+,85.2,101+,82.7,101+,47.6,101+,
201-250,151-200,Universitat Autònoma de Barcelona,Spain,51.5,101+,67.7,101+,86.5,101+,82.7,101+,58.2,101+,
201-250,201-250,Universität Innsbruck,Austria,58.9,101+,47.2,101+,82.3,101+,82.7,101+,43.2,101+,
201-250,151-200,University College Dublin,Ireland,56.0,101+,65.9,101+,84.3,101+,82.9,101+,35.0,101+,
201-250,151-200,University of Aberdeen,United Kingdom,55.7,101+,53.9,101+,79.3,101+,79.4,101+,63.9,66,
201-250,201-250,University of Antwerp,Belgium,47.1,101+,57.5,101+,87.6,101+,81.4,101+,75.1,18,
201-250,151-200,University of Bern,Switzerland,45.6,101+,64.3,101+,89.7,85=,84.4,101+,66.5,50=,
201-250,201-250,University of Cincinnati,United States of America,59.1,101+,46.9,101+,87.3,101+,82.9,101+,32.4,101+,
201-250,251-300,University of Genoa,Italy,50.0,101+,54.8,101+,89.3,101+,84.0,101+,55.1,101+,
201-250,151-200,University of Iowa,United States of America,57.4,101+,64.7,101+,85.4,101+,81.4,101+,39.5,101+,
201-250,201-250,University of Kansas,United States of America,55.9,101+,54.9,101+,88.4,101+,83.6,101+,36.5,101+,
201-250,201-250,University of Kentucky,United States of America,61.1,101+,38.0,101+,83.8,101+,81.8,101+,39.2,101+,
201-250,201-250,University of Manitoba,Canada,53.2,101+,59.1,101+,88.3,101+,81.8,101+,41.6,101+,
201-250,201-250,"University of Rome ""Tor Vergata""",Italy,53.4,101+,67.3,101+,86.0,101+,82.1,101+,38.3,101+,
201-250,151-200,University of South Australia,Australia,56.9,101+,59.5,101+,86.6,101+,82.7,101+,41.2,101+,
201-250,201-250,University of South Florida,United States of America,58.6,101+,33.1,101+,88.0,101+,85.2,101+,52.0,101+,
201-250,201-250,Virginia Commonwealth University,United States of America,53.2,101+,38.3,101+,86.6,101+,84.8,101+,57.8,101+,
201-250,251-300,Wuhan University,China (Mainland),53.8,101+,67.0,101+,91.8,45,87.1,101+,25.5,101+,
251-300,201-250,Aarhus University,Denmark,51.2,101+,60.8,101+,84.4,101+,79.9,101+,54.2,101+,
251-300,301-350,Airlangga University,Indonesia,61.7,101+,56.9,101+,63.7,101+,72.7,101+,59.0,98=,
251-300,251-300,Albert-Ludwigs-Universitaet Freiburg,Germany,50.8,101+,63.8,101+,86.3,101+,81.6,101+,47.6,101+,
251-300,,Beijing University of Chinese Medicine,China (Mainland),54.8,101+,39.7,101+,82.8,101+,91.5,39=,25.6,101+,
251-300,,Beni-Suef University,Egypt,50.3,101+,36.8,101+,89.8,82=,86.8,101+,39.9,101+,
251-300,251-300,Chiang Mai University,Thailand,53.1,101+,50.7,101+,82.0,101+,80.4,101+,42.6,101+,
251-300,251-300,Christian-Albrechts-University zu Kiel,Germany,55.9,101+,55.4,101+,81.2,101+,79.7,101+,49.6,101+,
251-300,251-300,Chungnam National University,Republic of Korea,55.4,101+,56.3,101+,84.8,101+,80.9,101+,27.2,101+,
251-300,,Dongguk University,Republic of Korea,53.6,101+,42.1,101+,89.5,93=,83.4,101+,27.8,101+,
251-300,,Duy Tan University,Viet Nam,61.8,101+,60.6,101+,70.7,101+,77.5,101+,43.8,101+,
251-300,,East China University of Science and Technology,China (Mainland),61.0,101+,50.7,101+,81.9,101+,78.1,101+,17.8,101+,
251-300,251-300,Georgetown University,United States of America,59.1,101+,51.9,101+,79.3,101+,79.2,101+,39.9,101+,
251-300,151-200,Icahn School of Medicine at Mount Sinai,United States of America,47.3,101+,41.4,101+,88.9,101+,84.8,101+,56.0,101+,
251-300,301-350,Indian Institute of Technology Bombay (IITB),India,67.6,101+,82.5,27,59.3,101+,70.3,101+,17.0,101+,
