2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
51-100,46,University of Southampton,United Kingdom,79.5,51+,62.7,51+,90.1,51+,88.4,34,68.6,48,
51-100,51-100,University of St Andrews,United Kingdom,78.5,51+,65.9,51+,91.9,43=,77.1,51+,58.1,51+,
51-100,51-100,University of Tasmania,Australia,77.3,51+,61.2,51+,91.1,51+,82.9,51+,63.3,51+,
51-100,51-100,University of Vienna,Austria,71.8,51+,59.9,51+,100.0,1,81.0,51+,67.3,51+,
51-100,51-100,University of Wisconsin-Madison,United States of America,76.1,51+,74.3,51+,91.2,51+,87.2,42=,66.3,51+,
51-100,151-200,Zhejiang University,China (Mainland),81.2,51+,85.2,18,82.5,51+,83.6,51+,48.8,51+,
101-150,101-150,Aarhus University,Denmark,72.5,51+,68.9,51+,88.4,51+,79.8,51+,61.6,51+,
101-150,51-100,Alma Mater Studiorum - University of Bologna,Italy,69.7,51+,79.6,40,84.6,51+,77.1,51+,68.9,46=,
101-150,101-150,China University of Geosciences (Beijing),China (Mainland),72.8,51+,34.7,51+,86.1,51+,90.9,20,63.5,51+,
101-150,151-200,China University of Mining and Technology,China (Mainland),72.2,51+,46.2,51+,86.1,51+,89.4,30=,49.4,51+,
101-150,151-200,Dalhousie University,Canada,69.8,51+,63.2,51+,90.1,51+,77.4,51+,48.3,51+,
101-150,101-150,Duke University,United States of America,74.8,51+,72.6,51+,91.9,43=,74.7,51+,50.3,51+,
101-150,101-150,Eberhard Karls Universität Tübingen,Germany,75.2,51+,61.2,51+,85.2,51+,75.2,51+,66.4,51+,
101-150,101-150,Freie Universitaet Berlin,Germany,77.6,51+,61.6,51+,88.1,51+,76.6,51+,49.4,51+,
101-150,101-150,Goethe-University Frankfurt am Main,Germany,68.9,51+,58.4,51+,92.2,38=,76.6,51+,58.3,51+,
101-150,101-150,Hokkaido University,Japan,79.2,51+,63.5,51+,83.0,51+,75.8,51+,56.0,51+,
101-150,151-200,Indian Institute of Technology Bombay (IITB),India,73.2,51+,80.1,38=,86.2,51+,75.2,51+,46.2,51+,
101-150,101-150,Oregon State University,United States of America,77.5,51+,53.7,51+,89.6,51+,81.9,51+,52.8,51+,
101-150,51-100,Purdue University,United States of America,65.1,51+,83.4,25,88.5,51+,81.4,51+,57.9,51+,
101-150,101-150,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,62.1,51+,64.5,51+,87.9,51+,80.3,51+,74.4,18,
101-150,101-150,Ruprecht-Karls-Universität Heidelberg,Germany,65.5,51+,68.1,51+,92.4,36,80.8,51+,68.0,51+,
101-150,151-200,Shanghai Jiao Tong University,China (Mainland),75.8,51+,88.1,12,78.5,51+,75.2,51+,56.9,51+,
101-150,151-200,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",69.4,51+,74.1,51+,95.0,9=,81.2,51+,36.7,51+,
101-150,101-150,The University of Auckland,New Zealand,83.5,45=,79.3,42,81.9,51+,71.9,51+,50.4,51+,
