2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,251-300,National Yang Ming Chiao Tung University,Taiwan,52.5,101+,70.4,101+,83.9,101+,70.4,101+,46.6,101+,
201-250,201-250,Novosibirsk State University,Russian Federation,55.1,101+,72.0,101+,75.8,101+,63.9,101+,50.0,101+,
201-250,251-300,Queen Mary University of London,United Kingdom,52.5,101+,67.0,101+,84.4,101+,68.9,101+,64.7,101+,
201-250,201-250,Queen's University at Kingston,Canada,54.5,101+,71.3,101+,76.8,101+,63.9,101+,46.6,101+,
201-250,201-250,Queensland University of Technology (QUT),Australia,52.5,101+,62.1,101+,92.7,40=,78.1,101+,61.2,101+,
201-250,151-200,RMIT University,Australia,52.4,101+,63.9,101+,90.3,81=,79.8,90=,61.4,101+,
201-250,201-250,Ruhr-Universität Bochum,Germany,65.0,101+,48.5,101+,88.7,101+,74.6,101+,61.6,101+,
201-250,201-250,Rutgers University–New Brunswick,United States of America,54.8,101+,67.8,101+,89.7,87=,73.7,101+,41.1,101+,
201-250,201-250,Saint Petersburg State University,Russian Federation,57.4,101+,73.1,99=,74.5,101+,60.9,101+,66.1,95,
201-250,251-300,South China University of Technology,China (Mainland),64.2,101+,42.2,101+,92.1,54,90.1,13,60.8,101+,
201-250,301-350,Southeast University,China (Mainland),58.5,101+,55.2,101+,88.0,101+,88.3,27,51.0,101+,
201-250,201-250,Technion - Israel Institute of Technology,Israel,62.5,101+,56.3,101+,84.8,101+,67.4,101+,40.7,101+,
201-250,201-250,"The University of Newcastle, Australia (UON)",Australia,56.2,101+,66.7,101+,87.8,101+,73.7,101+,40.9,101+,
201-250,201-250,The University of Western Australia,Australia,57.5,101+,63.4,101+,84.9,101+,69.7,101+,43.6,101+,
201-250,251-300,Tomsk State University,Russian Federation,56.6,101+,67.2,101+,74.9,101+,64.8,101+,61.4,101+,
201-250,301-350,Tongji University,China (Mainland),58.2,101+,52.2,101+,90.7,71=,85.4,37=,51.7,101+,
201-250,251-300,United Arab Emirates University,United Arab Emirates,57.5,101+,66.4,101+,81.4,101+,66.6,101+,54.0,101+,
201-250,201-250,Universidad de Concepción,Chile,59.2,101+,67.5,101+,71.7,101+,60.9,101+,57.5,101+,
201-250,151-200,Universidad Politécnica de Madrid (UPM),Spain,58.1,101+,67.8,101+,81.0,101+,63.9,101+,54.9,101+,
201-250,201-250,Universidade de Santiago de Compostela,Spain,62.8,101+,56.4,101+,81.9,101+,63.0,101+,55.4,101+,
201-250,201-250,Universitat de Valencia,Spain,58.2,101+,55.8,101+,85.4,101+,66.1,101+,84.0,15,
201-250,151-200,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,56.0,101+,63.2,101+,83.7,101+,72.1,101+,57.7,101+,
201-250,201-250,Universität Stuttgart,Germany,57.1,101+,62.5,101+,80.9,101+,67.4,101+,63.1,101+,
201-250,,Université de Montpellier,France,56.9,101+,55.3,101+,85.8,101+,77.3,101+,83.1,18,
201-250,251-300,Université Grenoble Alpes,France,55.0,101+,66.7,101+,81.7,101+,70.7,101+,75.0,39=,
201-250,151-200,Université Laval,Canada,69.1,101+,50.2,101+,86.2,101+,70.0,101+,37.2,101+,
201-250,151-200,University College Dublin,Ireland,55.6,101+,70.2,101+,81.8,101+,68.9,101+,44.5,101+,
201-250,251-300,"University of California, Irvine",United States of America,55.5,101+,61.4,101+,91.1,64=,73.4,101+,53.4,101+,
201-250,201-250,"University of Chemistry and Technology, Prague",Czechia,66.3,101+,52.8,101+,81.8,101+,66.6,101+,54.9,101+,
201-250,201-250,University of Limerick,Ireland,58.2,101+,60.8,101+,82.1,101+,69.3,101+,67.0,85=,
201-250,201-250,"University of Maryland, College Park",United States of America,50.9,101+,71.0,101+,92.3,51=,75.4,101+,29.9,101+,
201-250,151-200,University of Southampton,United Kingdom,60.6,101+,62.1,101+,84.3,101+,68.9,101+,47.2,101+,
201-250,251-300,University of Southern California,United States of America,52.7,101+,68.0,101+,90.4,77=,70.7,101+,27.7,101+,
201-250,251-300,University of Surrey,United Kingdom,53.9,101+,61.8,101+,86.4,101+,73.7,101+,58.6,101+,
201-250,251-300,Warsaw University of Technology,Poland,58.9,101+,65.8,101+,75.0,101+,62.0,101+,51.6,101+,
201-250,151-200,Washington State University,United States of America,60.6,101+,58.0,101+,91.3,57=,75.1,101+,48.5,101+,
251-300,251-300,Aix-Marseille University,France,66.2,101+,47.5,101+,79.3,101+,65.7,101+,65.8,96=,
251-300,201-250,Albert-Ludwigs-Universitaet Freiburg,Germany,56.6,101+,60.5,101+,83.3,101+,64.8,101+,52.3,101+,
251-300,251-300,Alexandria University,Egypt,51.5,101+,62.6,101+,87.3,101+,72.1,101+,63.9,101+,
251-300,201-250,Aristotle University of Thessaloniki,Greece,56.2,101+,61.0,101+,83.3,101+,65.7,101+,55.5,101+,
