2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
51-100,51-70,Universidad Politécnica de Madrid (UPM),Spain,50.5,51+,74.3,51+,83.4,51+,74.9,51+,,,
51-100,,Universidade Federal de Minas Gerais (UFMG),Brazil,52.5,51+,77.2,37=,80.9,51+,70.1,51+,,,
51-100,,Universidade Federal do Rio de Janeiro,Brazil,43.3,51+,80.5,29,77.8,51+,77.2,51+,,,
51-100,,Université de Montréal,Canada,45.1,51+,72.4,51+,83.8,51+,76.3,51+,,,
51-100,51-70,Universiti Teknologi Malaysia,Malaysia,44.8,51+,66.7,51+,88.6,44,75.8,51+,,,
51-100,=41,Universiti Teknologi PETRONAS (UTP),Malaysia,52.9,50,67.1,51+,86.5,51+,76.7,51+,,,
51-100,44,University of Aberdeen,United Kingdom,51.3,51+,65.5,51+,90.6,32,83.6,42,,,
51-100,51-70,University of Birmingham,United Kingdom,40.4,51+,68.8,51+,95.1,11=,79.6,51+,,,
51-100,=45,University of Kentucky,United States of America,54.7,43,65.9,51+,88.0,48=,77.2,51+,,,
51-100,51-70,"University of Maryland, College Park",United States of America,39.9,51+,60.0,51+,99.2,2,91.7,14=,,,
51-100,,University of Nottingham,United Kingdom,44.5,51+,68.4,51+,92.6,27,79.2,51+,,,
51-100,=45,University of Oklahoma,United States of America,52.8,51+,55.9,51+,89.5,38=,87.6,27,,,
51-100,,University of Science and Technology Beijing,China (Mainland),52.7,51+,56.6,51+,87.2,51+,86.8,29,,,
51-100,51-70,University of Technology Sydney,Australia,43.0,51+,74.5,48,96.6,6,84.0,39=,,,
51-100,51-70,University of Washington,United States of America,43.9,51+,69.2,51+,95.9,9,94.0,7,,,
51-100,51-70,University of Wollongong,Australia,50.0,51+,64.0,51+,92.0,29,84.8,36=,,,
51-100,,Waseda University,Japan,52.1,51+,68.5,51+,74.6,51+,66.8,51+,,,
51-100,,West Virginia University,United States of America,56.0,37=,58.2,51+,82.6,51+,74.9,51+,,,
51-100,,Xi’an Jiaotong University,China (Mainland),47.0,51+,73.7,51+,86.4,51+,82.7,46=,,,
