2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
101-150,=47,University of Hawaiʻi at Mānoa,United States of America,67.5,51+,56.8,51+,87.4,51+,85.2,51+,71.9,28=,
101-150,101-150,University of Helsinki,Finland,73.1,51+,60.4,51+,88.3,51+,82.2,51+,59.1,51+,
101-150,101-150,University of Lausanne,Switzerland,79.0,51+,64.3,51+,87.2,51+,74.0,51+,51.5,51+,
101-150,151-200,University of Lisbon,Portugal,60.7,51+,57.9,51+,85.4,51+,85.6,50=,75.9,16=,
101-150,101-150,University of Oklahoma,United States of America,62.8,51+,64.9,51+,89.5,51+,86.2,47,57.8,51+,
101-150,101-150,University of Science and Technology of China,China (Mainland),74.9,51+,74.9,51+,79.9,51+,83.1,51+,60.9,51+,
101-150,101-150,University of Twente,Netherlands,66.6,51+,55.4,51+,94.5,7,84.7,51+,63.3,51+,
101-150,151-200,University of Waterloo,Canada,69.1,51+,74.8,51+,88.2,51+,80.0,51+,46.4,51+,
101-150,101-150,University of Zurich,Switzerland,70.1,51+,70.3,51+,93.6,9,80.9,51+,45.1,51+,
101-150,101-150,Uppsala University,Sweden,68.5,51+,65.7,51+,84.6,51+,77.0,51+,62.1,51+,
101-150,101-150,Virginia Polytechnic Institute and State University,United States of America,80.9,51+,59.0,51+,81.6,51+,74.9,51+,55.8,51+,
101-150,151-200,Yonsei University,Republic of Korea,83.7,51+,73.3,51+,82.2,51+,70.9,51+,54.7,51+,
151-200,101-150,Aix-Marseille University,France,62.2,51+,47.7,51+,83.6,51+,78.8,51+,78.9,11,
151-200,151-200,Aristotle University of Thessaloniki,Greece,66.9,51+,61.8,51+,81.4,51+,74.3,51+,63.0,51+,
151-200,201-240,Boston University,United States of America,67.0,51+,65.5,51+,86.8,51+,74.6,51+,58.0,51+,
151-200,151-200,Brown University,United States of America,73.6,51+,63.8,51+,86.6,51+,71.5,51+,44.1,51+,
151-200,101-150,Cardiff University,United Kingdom,70.2,51+,55.9,51+,84.4,51+,74.3,51+,57.2,51+,
151-200,151-200,China University of Geosciences (Beijing),China (Mainland),73.8,51+,34.6,51+,83.7,51+,87.2,41,49.0,51+,
151-200,151-200,Complutense University of Madrid,Spain,65.0,51+,58.6,51+,83.4,51+,78.3,51+,66.5,51+,
151-200,151-200,Dalhousie University,Canada,71.1,51+,62.9,51+,86.0,51+,72.8,51+,39.7,51+,
151-200,101-150,École Normale Supérieure de Lyon,France,65.4,51+,73.6,51+,83.6,51+,73.4,51+,59.9,51+,
151-200,151-200,Iowa State University,United States of America,59.2,51+,79.2,41,89.8,47=,77.0,51+,45.6,51+,
151-200,201-240,Istanbul Technical University,Türkiye,69.4,51+,65.5,51+,81.0,51+,75.2,51+,54.3,51+,
151-200,151-200,King Abdulaziz University (KAU),Saudi Arabia,60.3,51+,61.5,51+,87.0,51+,76.5,51+,59.4,51+,
