2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
151-200,101-150,University College Dublin,Ireland,51.2,51+,69.8,51+,89.1,51+,78.0,51+,,,
151-200,151-200,University of Calgary,Canada,59.0,51+,58.8,51+,81.6,51+,67.9,51+,,,
151-200,151-200,"University of California, San Diego (UCSD)",United States of America,54.7,51+,60.5,51+,83.1,51+,67.2,51+,,,
151-200,101-150,University of Cape Town,South Africa,58.6,51+,55.8,51+,82.1,51+,69.9,51+,,,
151-200,101-150,University of Chicago,United States of America,58.6,51+,75.7,51+,67.1,51+,62.3,51+,,,
151-200,151-200,University of Colorado Boulder,United States of America,55.2,51+,54.4,51+,90.0,51+,76.6,51+,,,
151-200,151-200,University of Copenhagen,Denmark,55.8,51+,67.1,51+,82.7,51+,66.4,51+,,,
151-200,151-200,University of Florence,Italy,55.6,51+,65.0,51+,75.9,51+,68.6,51+,,,
151-200,101-150,University of Lisbon,Portugal,52.0,51+,55.5,51+,82.4,51+,86.2,35=,,,
151-200,151-200,University of Naples - Federico II,Italy,54.1,51+,67.3,51+,83.2,51+,84.5,51+,,,
151-200,201-240,University of Seoul,Republic of Korea,61.5,51+,56.4,51+,74.2,51+,59.5,51+,,,
151-200,151-200,University of Virginia,United States of America,58.7,51+,65.5,51+,76.6,51+,64.9,51+,,,
151-200,151-200,University of Wisconsin-Madison,United States of America,50.8,51+,63.5,51+,88.2,51+,77.1,51+,,,
151-200,101-150,Utrecht University,Netherlands,52.6,51+,67.2,51+,96.8,2,85.5,42=,,,
151-200,151-200,Vrije Universiteit Brussel (VUB),Belgium,52.9,51+,64.4,51+,84.9,51+,75.1,51+,,,
151-200,151-200,Western Sydney University,Australia,52.6,51+,59.0,51+,91.2,41=,80.7,51+,,,
151-200,,Xi'an University of Architecture and Technology (XAUAT),China (Mainland),54.2,51+,57.9,51+,79.5,51+,79.0,51+,,,
201-260,,Ain Shams University,Egypt,48.2,51+,69.9,51+,81.7,51+,67.2,51+,,,
201-260,151-200,American University of Beirut (AUB),Lebanon,52.8,51+,75.0,51+,68.1,51+,57.4,51+,,,
201-260,151-200,American University of Sharjah,United Arab Emirates,52.2,51+,77.3,46=,72.7,51+,61.4,51+,,,
201-260,201-240,Aristotle University of Thessaloniki,Greece,48.3,51+,53.7,51+,85.8,51+,78.5,51+,,,
201-260,,Beijing Jiaotong University,China (Mainland),47.8,51+,59.9,51+,79.6,51+,84.8,47=,,,
201-260,201-240,Brno University of Technology,Czechia,52.8,51+,61.4,51+,79.0,51+,71.2,51+,,,
201-260,,Complutense University of Madrid,Spain,52.1,51+,66.6,51+,78.3,51+,62.3,51+,,,
201-260,201-240,Dalian University of Technology,China (Mainland),51.4,51+,46.2,51+,87.3,51+,87.1,29=,,,
201-260,,Ewha Womans University,Republic of Korea,57.5,51+,53.7,51+,63.9,51+,46.6,51+,,,
201-260,,Florida International University,United States of America,54.0,51+,60.1,51+,76.8,51+,62.3,51+,,,
201-260,,Gadjah Mada University,Indonesia,51.6,51+,65.3,51+,63.5,51+,60.5,51+,,,
201-260,201-240,Hokkaido University,Japan,53.9,51+,65.5,51+,74.0,51+,59.5,51+,,,
201-260,,Hongik University,Republic of Korea,60.2,51+,52.0,51+,54.0,51+,49.8,51+,,,
201-260,,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,56.0,51+,59.8,51+,52.1,51+,46.6,51+,,,
201-260,201-240,Keio University,Japan,54.3,51+,63.8,51+,63.6,51+,59.5,51+,,,
201-260,,King Saud University,Saudi Arabia,47.2,51+,67.5,51+,89.6,51+,72.4,51+,,,
201-260,,Kobe University,Japan,54.6,51+,59.6,51+,58.2,51+,51.3,51+,,,
201-260,201-240,Leibniz University Hannover,Germany,52.3,51+,49.1,51+,75.8,51+,64.9,51+,,,
201-260,,Leiden University,Netherlands,49.7,51+,65.1,51+,76.1,51+,63.2,51+,,,
201-260,201-240,Nagoya University,Japan,51.3,51+,63.2,51+,78.9,51+,71.2,51+,,,
201-260,151-200,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,52.5,51+,66.1,51+,81.1,51+,66.4,51+,,,
201-260,,National University of Sciences And Technology (NUST) Islamabad,Pakistan,47.3,51+,64.6,51+,87.2,51+,72.4,51+,,,
201-260,,Oslo School of Architecture,Norway,69.4,51+,29.5,51+,20.5,51+,26.3,51+,,,
201-260,151-200,Pontificia Universidad Católica del Perú,Peru,55.0,51+,69.2,51+,59.2,51+,49.8,51+,,,
201-260,,Pontificia Universidad Javeriana,Colombia,55.4,51+,78.0,44,54.1,51+,52.6,51+,,,
201-260,,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,51.6,51+,63.9,51+,72.4,51+,57.4,51+,,,
201-260,,Pusan National University,Republic of Korea,51.9,51+,55.6,51+,81.3,51+,64.1,51+,,,
201-260,201-240,Qatar University,Qatar,47.4,51+,62.2,51+,89.5,51+,77.1,51+,,,
201-260,,Shanghai University,China (Mainland),49.2,51+,63.2,51+,86.5,51+,73.5,51+,,,
201-260,151-200,Technion - Israel Institute of Technology,Israel,53.3,51+,45.0,51+,79.5,51+,72.4,51+,,,
201-260,151-200,Toronto Metropolitan University,Canada,47.7,51+,61.1,51+,86.6,51+,78.5,51+,,,
201-260,201-240,TU Dortmund University,Germany,52.5,51+,51.8,51+,72.6,51+,67.9,51+,,,
201-260,201-240,United Arab Emirates University,United Arab Emirates,48.6,51+,72.4,51+,79.7,51+,67.9,51+,,,
201-260,201-240,Universidad del Bío-Bío,Chile,55.3,51+,41.2,51+,68.2,51+,61.4,51+,,,
201-260,,Universidade de Brasília,Brazil,53.2,51+,61.9,51+,67.3,51+,58.5,51+,,,
201-260,201-240,Universidade Federal de Minas Gerais (UFMG),Brazil,52.8,51+,55.3,51+,80.9,51+,67.2,51+,,,
201-260,,Universidade Federal do Rio Grande Do Sul,Brazil,50.6,51+,56.9,51+,79.7,51+,69.9,51+,,,
201-260,151-200,Università degli studi Roma Tre,Italy,51.3,51+,57.7,51+,84.6,51+,76.1,51+,,,
201-260,,Università di Padova,Italy,47.1,51+,70.9,51+,81.8,51+,75.6,51+,,,
201-260,151-200,Universitas Indonesia,Indonesia,55.3,51+,68.0,51+,64.3,51+,53.9,51+,,,
