2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
151-200,201-250,United Arab Emirates University,United Arab Emirates,47.9,101+,64.1,101+,81.4,101+,70.1,101+,49.8,101+,
151-200,151-200,Universidad Autónoma de Madrid,Spain,49.2,101+,53.9,101+,85.7,87=,75.9,101+,49.1,101+,
151-200,151-200,Universidad de Costa Rica,Costa Rica,56.2,101+,65.9,101+,71.5,101+,56.7,101+,47.5,101+,
151-200,151-200,Universidad de Sevilla,Spain,48.9,101+,47.2,101+,84.4,101+,72.9,101+,57.8,101+,
151-200,101-150,Universidad Nacional Agraria la Molina,Peru,68.2,39=,70.9,71,59.6,101+,44.2,101+,34.2,101+,
151-200,,Universidad Nacional de Colombia,Colombia,54.0,101+,79.9,27,70.1,101+,64.5,101+,43.8,101+,
151-200,151-200,Universidad Nacional de La Plata (UNLP),Argentina,52.5,101+,70.3,74,75.6,101+,67.0,101+,40.0,101+,
151-200,201-250,Universidade de Vigo,Spain,45.6,101+,40.4,101+,87.3,49=,79.7,81=,68.7,33,
151-200,101-150,Universidade Federal de Lavras,Brazil,51.7,101+,60.9,101+,75.5,101+,73.1,101+,47.6,101+,
151-200,101-150,Universidade Federal do Rio Grande Do Sul,Brazil,51.6,101+,62.0,101+,77.4,101+,75.4,101+,44.3,101+,
151-200,=94,Universitat Autònoma de Barcelona,Spain,48.2,101+,53.8,101+,85.2,101+,80.0,77=,53.1,101+,
151-200,101-150,Universitat de Lleida,Spain,58.2,101+,10.3,101+,83.8,101+,66.0,101+,51.0,101+,
151-200,97,University of Aberdeen,United Kingdom,50.0,101+,57.5,101+,85.3,99=,69.4,101+,60.8,89=,
151-200,201-250,University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,Romania,57.9,101+,62.0,101+,72.9,101+,60.4,101+,44.4,101+,
151-200,151-200,University of Bristol,United Kingdom,48.3,101+,56.1,101+,83.7,101+,72.0,101+,50.2,101+,
151-200,151-200,University of Calgary,Canada,51.9,101+,61.4,101+,80.5,101+,64.8,101+,44.1,101+,
151-200,101-150,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,54.9,101+,73.2,52=,78.8,101+,62.9,101+,38.8,101+,
151-200,101-150,University of Eastern Finland,Finland,51.9,101+,66.4,101+,83.1,101+,64.5,101+,50.6,101+,
151-200,101-150,University of Granada,Spain,43.8,101+,58.6,101+,84.4,101+,74.9,101+,61.3,80=,
151-200,101-150,University of Hawaiʻi at Mānoa,United States of America,48.9,101+,58.0,101+,83.6,101+,73.1,101+,57.5,101+,
151-200,151-200,University of Kwazulu-Natal,South Africa,48.0,101+,44.9,101+,78.6,101+,73.7,101+,65.7,50,
151-200,151-200,University of New England Australia,Australia,47.0,101+,60.5,101+,85.0,101+,70.4,101+,51.4,101+,
151-200,101-150,University of Otago,New Zealand,48.5,101+,67.8,90,84.9,101+,75.4,101+,48.7,101+,
151-200,151-200,University of Parma,Italy,48.1,101+,48.0,101+,87.3,49=,74.0,101+,56.5,101+,
151-200,151-200,University of the Philippines,Philippines,60.2,84=,56.8,101+,71.5,101+,59.5,101+,48.0,101+,
151-200,151-200,Western Sydney University,Australia,45.2,101+,59.8,101+,88.4,35=,75.7,101+,50.1,101+,
201-250,151-200,Ankara Üniversitesi,Türkiye,53.4,101+,60.7,101+,75.6,101+,62.1,101+,41.2,101+,
201-250,201-250,Arid Agriculture University,Pakistan,47.9,101+,71.8,61=,78.4,101+,62.9,101+,38.0,101+,
201-250,201-250,"Asian Institute of Technology, Thailand",Thailand,59.4,95=,54.8,101+,65.8,101+,57.6,101+,27.9,101+,
201-250,151-200,Auburn University,United States of America,46.6,101+,42.3,101+,80.1,101+,72.0,101+,53.4,101+,
201-250,251-300,Chung-Ang University (CAU),Republic of Korea,56.2,101+,47.7,101+,79.9,101+,62.5,101+,24.3,101+,
201-250,201-250,Cranfield University,United Kingdom,53.7,101+,47.4,101+,74.1,101+,60.4,101+,42.5,101+,
201-250,,Durham University,United Kingdom,50.9,101+,54.5,101+,78.8,101+,60.8,101+,44.1,101+,
201-250,201-250,EGE UNIVERSITY,Türkiye,52.2,101+,64.1,101+,76.0,101+,60.8,101+,39.9,101+,
201-250,251-300,"GB Pant University of Agriculture and Technology, Pantnagar",India,56.7,101+,79.6,29,66.9,101+,54.6,101+,19.1,101+,
201-250,301-350,Gyeongsang National University,Republic of Korea,49.9,101+,45.6,101+,81.9,101+,69.4,101+,31.2,101+,
201-250,201-250,Jeonbuk National University,Republic of Korea,54.0,101+,53.7,101+,74.7,101+,58.1,101+,32.3,101+,
201-250,151-200,Kobe University,Japan,55.1,101+,46.4,101+,78.5,101+,58.1,101+,43.0,101+,
