2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
51-100,101-150,Korea University,Republic of Korea,75.7,51+,76.1,51+,82.4,51+,71.7,51+,,,
51-100,51-100,McGill University,Canada,73.9,51+,77.4,51+,87.2,51+,74.3,51+,,,
51-100,51-100,National Taiwan University (NTU),Taiwan,76.8,51+,76.7,51+,82.5,51+,74.8,51+,,,
51-100,51-100,National Technical University of Athens,Greece,76.6,51+,70.0,51+,80.0,51+,77.9,51+,,,
51-100,51-100,Northwestern University,United States of America,80.9,38=,74.5,51+,86.2,51+,69.2,51+,,,
51-100,51-100,Norwegian University of Science And Technology,Norway,75.3,51+,62.7,51+,84.1,51+,82.9,50=,,,
51-100,51-100,Pennsylvania State University,United States of America,74.3,51+,66.4,51+,82.1,51+,76.0,51+,,,
51-100,51-100,Princeton University,United States of America,78.3,48=,83.6,23,76.7,51+,63.4,51+,,,
51-100,51-100,RMIT University,Australia,66.2,51+,67.0,51+,91.3,10=,87.8,24=,,,
51-100,51-100,RWTH Aachen University,Germany,74.8,51+,67.3,51+,82.6,51+,79.3,51+,,,
51-100,51-100,Sapienza University of Rome,Italy,74.3,51+,76.9,51+,79.7,51+,80.0,51+,,,
51-100,51-100,Southeast University,China (Mainland),78.4,46=,60.2,51+,85.8,51+,96.9,5,,,
51-100,51-100,Technische Universität Berlin (TU Berlin),Germany,75.0,51+,69.1,51+,89.7,30=,72.1,51+,,,
51-100,101-150,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",66.1,51+,78.5,48,87.4,51+,67.0,51+,,,
51-100,51-100,The University of Edinburgh,United Kingdom,73.9,51+,74.0,51+,86.1,51+,75.6,51+,,,
51-100,43,The University of Manchester,United Kingdom,71.9,51+,76.0,51+,89.5,33=,80.0,51+,,,
51-100,47,The University of Queensland,Australia,73.3,51+,70.6,51+,91.3,10=,82.9,50=,,,
51-100,51-100,The University of Sheffield,United Kingdom,73.0,51+,62.3,51+,88.2,51+,81.9,51+,,,
51-100,51-100,The University of Western Australia,Australia,72.7,51+,65.4,51+,90.5,21,80.7,51+,,,
51-100,48,Universidad Nacional Autónoma de México (UNAM),Mexico,75.1,51+,81.7,32,72.0,51+,65.3,51+,,,
51-100,=49,Universidad Politécnica de Madrid (UPM),Spain,78.2,50,75.7,51+,77.1,51+,74.3,51+,,,
51-100,38,Universidade de São Paulo,Brazil,71.9,51+,86.1,19=,80.1,51+,74.3,51+,,,
51-100,=40,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,82.1,31,68.2,51+,79.4,51+,78.2,51+,,,
51-100,51-100,Université Paris-Saclay,France,67.7,51+,84.3,22,82.6,51+,69.7,51+,,,
51-100,51-100,Universiti Malaya (UM),Malaysia,70.9,51+,69.4,51+,87.3,51+,79.3,51+,,,
51-100,51-100,University of Bristol,United Kingdom,75.3,51+,66.9,51+,82.8,51+,73.0,51+,,,
51-100,51-100,"University of California, Davis",United States of America,78.1,51+,66.0,51+,86.6,51+,76.8,51+,,,
51-100,51-100,"University of California, San Diego (UCSD)",United States of America,80.5,41,70.5,51+,79.6,51+,64.6,51+,,,
51-100,51-100,University of Leeds,United Kingdom,75.5,51+,66.9,51+,88.9,42=,81.0,51+,,,
51-100,51-100,University of Naples - Federico II,Italy,71.5,51+,66.0,51+,83.6,51+,87.5,26,,,
51-100,51-100,University of Nottingham,United Kingdom,71.2,51+,67.0,51+,87.0,51+,81.3,51+,,,
51-100,101-150,University of Porto,Portugal,74.7,51+,59.8,51+,84.4,51+,86.2,32=,,,
51-100,51-100,University of Technology Sydney,Australia,69.8,51+,65.4,51+,90.9,20,87.3,27=,,,
51-100,101-150,University of Washington,United States of America,73.2,51+,65.3,51+,86.1,51+,76.0,51+,,,
51-100,51-100,University of Waterloo,Canada,67.8,51+,73.6,51+,86.2,51+,80.7,51+,,,
51-100,101-150,Wuhan University,China (Mainland),71.5,51+,65.3,51+,85.9,51+,84.9,39=,,,
51-100,151-200,Xi’an Jiaotong University,China (Mainland),66.1,51+,70.3,51+,90.3,24,87.0,29,,,
101-150,101-150,Cairo University,Egypt,66.4,51+,72.0,51+,79.4,51+,69.2,51+,,,
101-150,151-200,Chongqing University,China (Mainland),69.1,51+,50.2,51+,85.1,51+,94.4,6,,,
101-150,51-100,Curtin University,Australia,63.7,51+,63.5,51+,93.8,2,92.3,8,,,
101-150,101-150,Ghent University,Belgium,66.4,51+,67.3,51+,83.5,51+,81.9,51+,,,
101-150,101-150,Indian Institute of Science,India,69.2,51+,73.3,51+,74.4,51+,58.3,51+,,,
101-150,51-100,Indian Institute of Technology Kanpur (IITK),India,69.5,51+,74.1,51+,73.4,51+,62.0,51+,,,
101-150,51-100,Indian Institute of Technology Kharagpur (IIT-KGP),India,69.7,51+,73.0,51+,78.9,51+,70.7,51+,,,
