2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
301-350,251-300,University of South Florida,United States of America,51.9,101+,49.2,101+,84.6,101+,85.3,101+,,,
301-350,301-350,University of Sussex,United Kingdom,49.0,101+,61.1,101+,87.6,101+,81.3,101+,,,
301-350,251-300,University of Tasmania,Australia,47.0,101+,47.8,101+,94.0,22,85.9,101+,,,
301-350,251-300,University of Utah,United States of America,51.0,101+,42.0,101+,86.9,101+,87.9,96=,,,
301-350,301-350,University of Victoria (UVic),Canada,53.5,101+,54.2,101+,81.2,101+,74.9,101+,,,
301-350,301-350,University of Warsaw,Poland,60.1,101+,65.9,101+,70.7,101+,66.9,101+,,,
301-350,351-400,Waseda University,Japan,60.8,101+,65.0,101+,71.5,101+,66.9,101+,,,
301-350,301-350,Westfälische Wilhelms-Universität Münster,Germany,52.1,101+,50.7,101+,84.4,101+,77.3,101+,,,
351-400,,Ajman University,United Arab Emirates,57.1,101+,63.3,101+,71.7,101+,66.1,101+,,,
351-400,351-400,Al-Farabi Kazakh National University,Kazakhstan,65.3,101+,73.3,74,56.8,101+,56.3,101+,,,
351-400,351-400,Auckland University of Technology (AUT),New Zealand,49.0,101+,56.0,101+,83.3,101+,79.0,101+,,,
351-400,351-400,Case Western Reserve University,United States of America,47.1,101+,57.1,101+,85.0,101+,80.2,101+,,,
351-400,,Chiang Mai University,Thailand,55.3,101+,63.0,101+,73.2,101+,71.6,101+,,,
351-400,301-350,Concordia University,Canada,51.8,101+,56.9,101+,81.3,101+,75.9,101+,,,
351-400,301-350,Dalhousie University,Canada,42.0,101+,63.5,101+,91.2,59=,85.3,101+,,,
351-400,251-300,Edith Cowan University,Australia,47.4,101+,47.3,101+,89.6,89=,84.4,101+,,,
351-400,301-350,Eötvös Loránd University,Hungary,54.3,101+,60.7,101+,76.0,101+,71.6,101+,,,
351-400,,Gadjah Mada University,Indonesia,55.0,101+,67.5,101+,72.7,101+,70.3,101+,,,
351-400,251-300,George Mason University,United States of America,50.0,101+,40.6,101+,85.4,101+,84.1,101+,,,
351-400,,Indian Institute of Technology Madras (IITM),India,69.7,84=,72.5,78=,51.2,101+,55.0,101+,,,
351-400,251-300,Khoja Akhmet Yassawi IRN Kazakh-Turkish University,Kazakhstan,68.2,101+,59.3,101+,53.5,101+,58.7,101+,,,
351-400,351-400,Middlesex University,United Kingdom,43.9,101+,52.7,101+,91.8,46=,85.6,101+,,,
351-400,351-400,Murdoch University,Australia,41.3,101+,47.7,101+,100.0,1,87.1,101+,,,
351-400,351-400,National Sun Yat-sen University,Taiwan,50.9,101+,62.1,101+,79.2,101+,74.9,101+,,,
351-400,301-350,National Yang Ming Chiao Tung University,Taiwan,49.4,101+,66.1,101+,82.9,101+,76.8,101+,,,
351-400,351-400,Northern Arizona University,United States of America,52.7,101+,38.1,101+,84.5,101+,76.8,101+,,,
351-400,,Shanghai IRN Studies University,China (Mainland),63.4,101+,46.0,101+,63.0,101+,66.9,101+,,,
351-400,,Southwest University,China (Mainland),55.8,101+,36.7,101+,80.5,101+,76.8,101+,,,
351-400,301-350,Technische Universität Dresden,Germany,57.3,101+,53.0,101+,73.3,101+,69.0,101+,,,
351-400,351-400,Temple University,United States of America,47.7,101+,43.1,101+,86.8,101+,83.8,101+,,,
351-400,301-350,The American University in Cairo,Egypt,62.5,101+,76.4,53=,61.0,101+,60.8,101+,,,
351-400,351-400,Tilburg University,Netherlands,45.3,101+,52.2,101+,90.3,80=,83.4,101+,,,
351-400,,Tohoku University,Japan,67.2,101+,60.6,101+,56.9,101+,56.3,101+,,,
351-400,301-350,UNESP,Brazil,61.9,101+,68.5,101+,63.7,101+,63.6,101+,,,
351-400,351-400,Universidad de Zaragoza,Spain,55.1,101+,43.8,101+,78.8,101+,77.7,101+,,,
351-400,301-350,Universidad Diego Portales (UDP),Chile,56.1,101+,69.6,101+,69.2,101+,68.3,101+,,,
351-400,301-350,Universidade Federal do Rio Grande Do Sul,Brazil,60.7,101+,52.0,101+,67.2,101+,69.7,101+,,,
351-400,,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,57.9,101+,58.2,101+,73.2,101+,67.6,101+,,,
351-400,351-400,Université Paris-Saclay,France,55.6,101+,64.5,101+,75.3,101+,67.6,101+,,,
351-400,,Universiti Utara Malaysia (UUM),Malaysia,49.8,101+,55.8,101+,82.1,101+,78.1,101+,,,
351-400,301-350,University at Albany SUNY,United States of America,51.0,101+,39.8,101+,87.5,101+,81.3,101+,,,
351-400,301-350,University of Canberra,Australia,50.4,101+,56.7,101+,85.4,101+,75.4,101+,,,
351-400,,University of Hull,United Kingdom,49.5,101+,54.2,101+,84.7,101+,81.0,101+,,,
351-400,,University of Kent,United Kingdom,50.5,101+,56.0,101+,82.0,101+,76.8,101+,,,
351-400,,University of Massachusetts Boston,United States of America,50.7,101+,54.3,101+,83.7,101+,76.8,101+,,,
351-400,301-350,University of Miami,United States of America,48.3,101+,60.6,101+,83.4,101+,79.0,101+,,,
351-400,301-350,University of Murcia,Spain,51.0,101+,38.6,101+,81.9,101+,84.7,101+,,,
351-400,301-350,University of New England Australia,Australia,47.3,101+,56.2,101+,85.5,101+,81.3,101+,,,
351-400,301-350,University of New Mexico,United States of America,50.8,101+,44.8,101+,84.9,101+,82.4,101+,,,
351-400,,University of North Carolina at Greensboro,United States of America,50.7,101+,38.4,101+,86.0,101+,80.6,101+,,,
351-400,351-400,University of Pretoria,South Africa,52.1,101+,55.1,101+,77.2,101+,78.6,101+,,,
351-400,301-350,University of Saskatchewan,Canada,45.6,101+,49.5,101+,91.0,64=,82.4,101+,,,
351-400,,University of Sharjah,United Arab Emirates,47.9,101+,61.3,101+,91.6,53=,73.3,101+,,,
351-400,351-400,University of South Africa,South Africa,48.8,101+,51.4,101+,81.7,101+,84.7,101+,,,
351-400,251-300,University of Tartu,Estonia,51.0,101+,56.6,101+,82.3,101+,77.3,101+,,,
351-400,351-400,University of the Basque Country,Spain,52.0,101+,49.5,101+,79.5,101+,80.6,101+,,,
351-400,,University of Tsukuba,Japan,61.6,101+,54.5,101+,65.8,101+,64.5,101+,,,
351-400,401-420,Zayed University,United Arab Emirates,55.1,101+,65.4,101+,76.7,101+,68.3,101+,,,
401-450,401-420,"Adam Mickiewicz University, Poznań",Poland,49.4,101+,62.4,101+,78.1,101+,75.4,101+,,,
401-450,,Ateneo de Manila University,Philippines,54.3,101+,70.4,95=,69.7,101+,66.1,101+,,,
401-450,,Beijing Institute of Technology,China (Mainland),55.7,101+,69.1,101+,69.3,101+,62.7,101+,,,
401-450,401-420,"Birkbeck, University of London",United Kingdom,46.5,101+,42.0,101+,88.6,101+,81.0,101+,,,
401-450,351-400,Central Queensland University (CQUniversity Australia),Australia,45.8,101+,53.2,101+,85.1,101+,81.7,101+,,,
401-450,351-400,Christian-Albrechts-University zu Kiel,Germany,49.2,101+,41.4,101+,83.8,101+,79.0,101+,,,
401-450,301-350,Flinders University,Australia,43.3,101+,48.4,101+,92.8,32,84.7,101+,,,
401-450,301-350,"Goldsmiths, University of London",United Kingdom,57.4,101+,49.6,101+,70.6,101+,68.3,101+,,,
401-450,,Imam Mohammad Ibn Saud Islamic University – IMSIU,Saudi Arabia,56.2,101+,56.3,101+,67.5,101+,69.7,101+,,,
401-450,,IRN Islamic University Malaysia (IIUM),Malaysia,56.5,101+,57.4,101+,69.2,101+,66.1,101+,,,
401-450,,Istanbul University,Türkiye,56.6,101+,69.7,101+,63.6,101+,66.9,101+,,,
401-450,,Korea National University of Education,Republic of Korea,63.9,101+,45.9,101+,62.4,101+,60.8,101+,,,
401-450,,Kyung Hee University,Republic of Korea,58.3,101+,54.6,101+,68.0,101+,69.0,101+,,,
401-450,,"Lingnan University, Hong Kong","Hong Kong SAR, China",48.5,101+,52.8,101+,84.1,101+,77.3,101+,,,
401-450,301-350,Masaryk University,Czechia,52.0,101+,50.2,101+,79.3,101+,72.2,101+,,,
401-450,,Nagoya University,Japan,61.6,101+,57.3,101+,62.2,101+,64.5,101+,,,
401-450,351-400,Nottingham Trent University,United Kingdom,48.3,101+,53.3,101+,83.7,101+,78.1,101+,,,
401-450,301-350,Oregon State University,United States of America,47.1,101+,53.0,101+,85.2,101+,77.3,101+,,,
401-450,401-420,Rice University,United States of America,53.3,101+,55.1,101+,76.8,101+,71.0,101+,,,
401-450,,Shaanxi Normal University,China (Mainland),54.8,101+,32.6,101+,77.8,101+,75.9,101+,,,
401-450,301-350,Sheffield Hallam University,United Kingdom,44.8,101+,48.7,101+,89.0,101+,82.8,101+,,,
401-450,351-400,Syracuse University,United States of America,46.9,101+,54.0,101+,83.6,101+,79.0,101+,,,
401-450,301-350,Tallinn University,Estonia,53.7,101+,33.6,101+,81.4,101+,77.7,101+,,,
401-450,351-400,The Hebrew University of Jerusalem,Israel,46.6,101+,53.5,101+,83.1,101+,78.6,101+,,,
401-450,,Tokyo Institute of Technology (Tokyo Tech),Japan,68.8,97=,62.9,101+,55.0,101+,48.7,101+,,,
401-450,351-400,Universidad Alberto Hurtado,Chile,56.7,101+,61.0,101+,70.0,101+,67.6,101+,,,
401-450,,Universidad Andrés Bello,Chile,52.0,101+,67.6,101+,73.0,101+,69.7,101+,,,
401-450,,Universidad de Córdoba - España,Spain,49.9,101+,44.4,101+,81.9,101+,77.7,101+,,,
401-450,,Universidade Nova de Lisboa,Portugal,51.1,101+,52.1,101+,82.7,101+,71.6,101+,,,
401-450,351-400,Università Cattolica del Sacro Cuore,Italy,54.4,101+,61.1,101+,70.7,101+,68.3,101+,,,
401-450,401-420,Université de Sherbrooke,Canada,51.4,101+,42.5,101+,83.6,101+,72.7,101+,,,
401-450,351-400,Université Paris Cité,France,55.6,101+,40.2,101+,75.8,101+,75.9,101+,,,
401-450,351-400,University of Belgrade,Serbia,56.1,101+,43.9,101+,77.2,101+,69.7,101+,,,
401-450,351-400,University of Central Florida,United States of America,44.8,101+,49.2,101+,87.9,101+,85.3,101+,,,
401-450,351-400,University of Coimbra,Portugal,56.2,101+,51.8,101+,72.4,101+,70.3,101+,,,
401-450,351-400,University of Delaware,United States of America,48.0,101+,36.4,101+,87.2,101+,85.6,101+,,,
401-450,,University of Delhi,India,54.7,101+,74.4,69,70.9,101+,62.7,101+,,,
401-450,,University of Denver,United States of America,47.9,101+,43.7,101+,86.5,101+,82.8,101+,,,
401-450,251-300,University of Göttingen,Germany,53.3,101+,51.5,101+,76.0,101+,72.7,101+,,,
401-450,,University of Kwazulu-Natal,South Africa,51.0,101+,49.5,101+,79.2,101+,76.8,101+,,,
401-450,,University of Lausanne,Switzerland,51.0,101+,56.3,101+,78.1,101+,73.8,101+,,,
401-450,,University of Luxembourg,Luxembourg,50.2,101+,37.8,101+,82.1,101+,79.8,101+,,,
401-450,,University of Nevada - Las Vegas,United States of America,44.6,101+,51.2,101+,86.0,101+,83.8,101+,,,
401-450,,University of Oklahoma,United States of America,46.5,101+,57.3,101+,84.0,101+,81.7,101+,,,
401-450,251-300,University of Plymouth,United Kingdom,46.3,101+,40.5,101+,92.3,37=,82.8,101+,,,
401-450,351-400,University of Rochester,United States of America,47.4,101+,53.0,101+,89.3,100=,76.8,101+,,,
401-450,351-400,University of Strathclyde,United Kingdom,46.6,101+,55.0,101+,84.8,101+,79.8,101+,,,
401-450,351-400,University of the Philippines,Philippines,56.7,101+,72.3,81=,67.5,101+,64.5,101+,,,
401-450,301-350,Ural Federal University - UrFU,Russian Federation,57.6,101+,65.6,101+,64.2,101+,65.3,101+,,,
