2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
301-375,301-350,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,52.8,101+,71.9,91=,76.5,101+,72.1,101+,,,
301-375,,University of Dhaka,Bangladesh,57.8,101+,57.1,101+,69.7,101+,66.6,101+,,,
301-375,,University of Hyderabad,India,60.3,101+,53.6,101+,51.3,101+,54.0,101+,,,
301-375,301-350,University of Ljubljana,Slovenia,55.8,101+,53.7,101+,77.8,101+,68.9,101+,,,
301-375,251-300,University of Oregon,United States of America,54.8,101+,53.3,101+,85.6,101+,77.4,101+,,,
301-375,201-250,University of Pittsburgh,United States of America,54.3,101+,50.4,101+,85.5,101+,84.7,83=,,,
301-375,301-350,University of Porto,Portugal,57.5,101+,50.6,101+,75.8,101+,66.6,101+,,,
301-375,251-300,University of Salamanca,Spain,55.5,101+,65.2,101+,72.6,101+,68.9,101+,,,
301-375,201-250,University of South Australia,Australia,55.7,101+,57.3,101+,83.7,101+,75.4,101+,,,
301-375,,University of Southern Denmark (SDU),Denmark,53.4,101+,60.6,101+,85.0,101+,78.3,101+,,,
301-375,301-350,University of Strathclyde,United Kingdom,52.8,101+,48.4,101+,88.7,56=,83.4,101+,,,
301-375,,University of Waterloo,Canada,52.6,101+,59.1,101+,84.2,101+,77.4,101+,,,
301-375,301-350,University of Witwatersrand,South Africa,54.9,101+,50.7,101+,77.7,101+,77.4,101+,,,
301-375,301-350,University of Wollongong,Australia,52.3,101+,68.2,101+,85.7,101+,78.3,101+,,,
301-375,,"Vietnam National University, Hanoi",Viet Nam,59.9,101+,58.1,101+,59.1,101+,52.4,101+,,,
301-375,,Washington State University,United States of America,53.2,101+,51.5,101+,83.4,101+,75.4,101+,,,
301-375,301-350,Washington University in St. Louis,United States of America,51.8,101+,46.7,101+,90.9,23=,86.6,61=,,,
