2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
151-200,151-200,Goethe-University Frankfurt am Main,Germany,61.9,101+,57.3,101+,75.8,101+,,,,,
151-200,201-250,Hanyang University,Republic of Korea,61.0,101+,69.4,98=,60.2,101+,,,,,
151-200,151-200,HUFS - Hankuk (Korea) University of Foreign Studies,Republic of Korea,64.1,101+,63.9,101+,62.1,101+,,,,,
151-200,151-200,Johannes Gutenberg Universität Mainz,Germany,61.2,101+,41.1,101+,80.9,101+,,,,,
151-200,151-200,Kyung Hee University,Republic of Korea,63.4,101+,60.7,101+,59.6,101+,,,,,
151-200,201-250,"Lingnan University, Hong Kong","Hong Kong SAR, China",64.5,101+,56.0,101+,65.1,101+,,,,,
151-200,201-250,Loughborough University,United Kingdom,59.4,101+,61.9,101+,82.4,92=,,,,,
151-200,101-150,Lund University,Sweden,62.8,101+,62.5,101+,76.3,101+,,,,,
151-200,151-200,National Taiwan Normal University,Taiwan,63.2,101+,64.7,101+,48.8,101+,,,,,
151-200,151-200,Pontificia Universidad Católica de Chile (UC),Chile,58.4,101+,86.1,9=,80.1,101+,,,,,
151-200,151-200,Purdue University,United States of America,62.1,101+,64.7,101+,77.6,101+,,,,,
151-200,251-300,Renmin (People's) University of China,China (Mainland),64.3,101+,69.7,92=,30.8,101+,,,,,
151-200,151-200,Rice University,United States of America,60.6,101+,54.0,101+,78.6,101+,,,,,
151-200,101-150,Royal Holloway University of London,United Kingdom,62.6,101+,50.0,101+,74.0,101+,,,,,
151-200,151-200,RUDN University,Russian Federation,58.6,101+,75.4,49,71.6,101+,,,,,
151-200,151-200,Sogang University,Republic of Korea,65.2,101+,61.0,101+,46.6,101+,,,,,
151-200,251-300,Sun Yat-sen University,China (Mainland),60.1,101+,69.7,92=,68.3,101+,,,,,
151-200,151-200,The University of Adelaide,Australia,58.8,101+,67.0,101+,82.2,95=,,,,,
151-200,151-200,The University of Arizona,United States of America,60.6,101+,54.0,101+,87.8,33=,,,,,
151-200,201-250,The University of Osaka,Japan,66.4,101+,69.1,101+,37.8,101+,,,,,
151-200,151-200,Universidad Autónoma de Madrid,Spain,59.6,101+,71.9,72=,73.7,101+,,,,,
151-200,151-200,Universidad de Buenos Aires (UBA),Argentina,60.8,101+,84.2,12,65.4,101+,,,,,
151-200,151-200,Università di Padova,Italy,61.8,101+,58.1,101+,62.8,101+,,,,,
151-200,,Universitas Indonesia,Indonesia,62.8,101+,73.1,62,44.1,101+,,,,,
151-200,101-150,Universitat Autònoma de Barcelona,Spain,61.7,101+,66.7,101+,82.9,86=,,,,,
151-200,151-200,Universität Hamburg,Germany,60.1,101+,62.7,101+,68.6,101+,,,,,
151-200,101-150,Université PSL,France,63.9,101+,70.7,87,63.5,101+,,,,,
151-200,151-200,Université Sorbonne Nouvelle Paris 3,France,66.5,101+,38.6,101+,64.4,101+,,,,,
151-200,101-150,Universiti Sains Malaysia (USM),Malaysia,61.1,101+,66.5,101+,86.1,48=,,,,,
151-200,151-200,University at Buffalo SUNY,United States of America,62.8,101+,48.2,101+,86.3,45=,,,,,
151-200,151-200,University of Aberdeen,United Kingdom,61.9,101+,59.0,101+,71.8,101+,,,,,
151-200,101-150,"University of California, San Diego (UCSD)",United States of America,62.6,101+,66.8,101+,74.3,101+,,,,,
151-200,101-150,University of Geneva,Switzerland,62.8,101+,58.1,101+,78.6,101+,,,,,
151-200,101-150,University of Hawaiʻi at Mānoa,United States of America,62.3,101+,56.2,101+,73.6,101+,,,,,
151-200,151-200,University of Illinois at Chicago (UIC),United States of America,61.5,101+,63.4,101+,66.3,101+,,,,,
151-200,201-250,University of Macau,"Macao SAR, China",61.1,101+,55.0,101+,82.2,95=,,,,,
151-200,151-200,University of Notre Dame,United States of America,59.0,101+,61.3,101+,85.8,54=,,,,,
151-200,151-200,University of Otago,New Zealand,60.3,101+,60.9,101+,73.6,101+,,,,,
151-200,151-200,University of Southampton,United Kingdom,60.4,101+,66.2,101+,70.7,101+,,,,,
151-200,151-200,University of the Philippines,Philippines,65.3,101+,69.7,92=,54.7,101+,,,,,
151-200,151-200,University of Witwatersrand,South Africa,57.9,101+,58.5,101+,100.0,1=,,,,,
151-200,151-200,Vanderbilt University,United States of America,59.5,101+,56.4,101+,79.6,101+,,,,,
201-250,251-300,Aix-Marseille University,France,58.6,101+,51.4,101+,67.0,101+,,,,,
201-250,151-200,Ateneo de Manila University,Philippines,59.8,101+,68.8,101+,52.4,101+,,,,,
201-250,251-300,Cairo University,Egypt,59.8,101+,71.0,82=,42.8,101+,,,,,
201-250,,"City, University of London",United Kingdom,58.2,101+,60.5,101+,58.5,101+,,,,,
201-250,201-250,De La Salle University,Philippines,61.1,101+,69.5,97,47.7,101+,,,,,
201-250,201-250,Deakin University,Australia,54.8,101+,63.0,101+,89.4,23=,,,,,
201-250,251-300,East China Normal University,China (Mainland),59.7,101+,46.2,101+,74.0,101+,,,,,
201-250,151-200,Eberhard Karls Universität Tübingen,Germany,58.5,101+,56.6,101+,72.9,101+,,,,,
201-250,251-300,"Essex, University of",United Kingdom,60.2,101+,46.1,101+,65.9,101+,,,,,
201-250,201-250,Georgia State University,United States of America,56.8,101+,59.7,101+,90.8,19,,,,,
201-250,201-250,Hong Kong Baptist University,"Hong Kong SAR, China",60.3,101+,56.0,101+,66.3,101+,,,,,
201-250,,IRN Islamic University Malaysia (IIUM),Malaysia,58.2,101+,58.2,101+,72.9,101+,,,,,
201-250,201-250,Jadavpur University,India,66.8,101+,54.1,101+,18.9,101+,,,,,
201-250,201-250,Karl-Franzens-Universitaet Graz,Austria,58.2,101+,46.5,101+,84.7,63=,,,,,
201-250,151-200,Kazan (Volga region) Federal University,Russian Federation,57.8,101+,66.7,101+,58.5,101+,,,,,
201-250,151-200,Keio University,Japan,63.0,101+,71.9,72=,30.8,101+,,,,,
201-250,,King Abdulaziz University (KAU),Saudi Arabia,58.0,101+,72.4,67,45.4,101+,,,,,
201-250,,Massey University,New Zealand,59.6,101+,54.4,101+,64.3,101+,,,,,
201-250,201-250,National Cheng Kung University (NCKU),Taiwan,59.6,101+,72.5,66,54.7,101+,,,,,
201-250,251-300,National Sun Yat-sen University,Taiwan,58.7,101+,64.5,101+,54.0,101+,,,,,
201-250,251-300,Oxford Brookes University,United Kingdom,57.0,101+,73.4,58,66.6,101+,,,,,
201-250,201-250,Pontificia Universidad Católica del Perú,Peru,54.6,101+,73.2,61,79.9,101+,,,,,
201-250,201-250,Radboud University,Netherlands,58.1,101+,46.4,101+,80.7,101+,,,,,
201-250,,Shanghai IRN Studies University,China (Mainland),61.0,101+,44.7,101+,52.4,101+,,,,,
201-250,151-200,Simon Fraser University,Canada,57.4,101+,54.9,101+,79.4,101+,,,,,
201-250,201-250,Stellenbosch University,South Africa,55.9,101+,55.8,101+,92.4,11,,,,,
201-250,201-250,Thammasat University,Thailand,57.3,101+,61.2,101+,77.6,101+,,,,,
201-250,251-300,The American University in Cairo,Egypt,58.6,101+,72.3,68=,44.1,101+,,,,,
201-250,251-300,"The University of Newcastle, Australia (UON)",Australia,59.5,101+,62.2,101+,70.5,101+,,,,,
201-250,151-200,Universidade de São Paulo,Brazil,58.6,101+,75.7,46=,61.1,101+,,,,,
201-250,201-250,Università degli studi Roma Tre,Italy,58.9,101+,42.6,101+,73.5,101+,,,,,
201-250,201-250,Universität Konstanz,Germany,56.9,101+,48.5,101+,78.0,101+,,,,,
201-250,,Université catholique de Louvain (UCLouvain),Belgium,59.7,101+,57.5,101+,76.1,101+,,,,,
201-250,201-250,Université Paris Cité,France,60.8,101+,38.1,101+,70.6,101+,,,,,
201-250,151-200,University of Antwerp,Belgium,58.2,101+,48.3,101+,88.4,28,,,,,
201-250,151-200,University of Bergen,Norway,58.3,101+,47.1,101+,70.7,101+,,,,,
201-250,201-250,University of Bern,Switzerland,56.0,101+,51.6,101+,81.4,101+,,,,,
201-250,201-250,"University of California, Santa Cruz",United States of America,61.5,101+,42.6,101+,73.1,101+,,,,,
201-250,201-250,University of Granada,Spain,56.7,101+,61.0,101+,72.8,101+,,,,,
201-250,251-300,University of Huddersfield,United Kingdom,56.8,101+,50.7,101+,76.3,101+,,,,,
201-250,201-250,University of Iowa,United States of America,58.1,101+,41.8,101+,75.9,101+,,,,,
201-250,251-300,University of Jordan,Jordan,56.2,101+,76.5,44,77.8,101+,,,,,
201-250,201-250,University of Lausanne,Switzerland,58.2,101+,56.1,101+,67.7,101+,,,,,
201-250,101-150,University of Limerick,Ireland,61.9,101+,54.8,101+,61.2,101+,,,,,
