2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,,WU (Vienna University of Economics and Business),Austria,57.9,51+,54.7,51+,71.7,51+,79.3,51+,,,
251-275,,Central South University,China (Mainland),46.9,51+,42.1,51+,86.3,37=,88.0,31=,,,
251-275,,Curtin University,Australia,52.0,51+,58.1,51+,74.8,51+,74.1,51+,,,
251-275,,Ecole des Ponts ParisTech,France,55.0,51+,74.6,51+,66.2,51+,69.9,51+,,,
251-275,201-250,École Nationale Supérieure des Mines de Saint-Etienne (EMSE) (Mines Saint-Étienne),France,59.5,51+,63.1,51+,62.5,51+,63.8,51+,,,
251-275,201-250,Koç University,Türkiye,57.3,51+,62.3,51+,66.5,51+,71.0,51+,,,
251-275,201-250,National Yang Ming Chiao Tung University,Taiwan,59.4,51+,67.5,51+,63.8,51+,60.8,51+,,,
251-275,201-250,Quaid-i-Azam University,Pakistan,48.9,51+,52.8,51+,77.4,51+,80.8,51+,,,
251-275,201-250,Rice University,United States of America,59.3,51+,64.5,51+,65.1,51+,65.1,51+,,,
251-275,,Sichuan University,China (Mainland),43.5,51+,46.5,51+,86.5,35,88.0,31=,,,
251-275,201-250,Simon Fraser University,Canada,57.5,51+,51.0,51+,70.2,51+,72.1,51+,,,
251-275,,Southwestern University of Finance and Economics,China (Mainland),47.9,51+,35.3,51+,87.0,26=,83.6,51+,,,
251-275,201-250,The University of Arizona,United States of America,56.9,51+,59.7,51+,70.5,51+,66.4,51+,,,
251-275,,The University of Exeter,United Kingdom,50.4,51+,61.2,51+,81.4,51+,73.1,51+,,,
251-275,,UNESP,Brazil,58.2,51+,72.4,51+,61.9,51+,68.8,51+,,,
251-275,,Universidade Federal de Pernambuco (UFPE),Brazil,54.0,51+,39.4,51+,72.5,51+,81.5,51+,,,
251-275,201-250,Universitat Autònoma de Barcelona,Spain,55.8,51+,63.4,51+,69.8,51+,72.1,51+,,,
251-275,201-250,Université Claude Bernard Lyon 1,France,54.3,51+,47.4,51+,72.6,51+,75.9,51+,,,
251-275,,Universiti Kebangsaan Malaysia (UKM),Malaysia,58.2,51+,59.6,51+,62.5,51+,68.8,51+,,,
251-275,,Universiti Putra Malaysia (UPM),Malaysia,59.0,51+,57.5,51+,66.5,51+,66.4,51+,,,
251-275,201-250,University of Birmingham,United Kingdom,50.4,51+,66.6,51+,77.3,51+,75.9,51+,,,
251-275,201-250,University of Geneva,Switzerland,55.1,51+,60.3,51+,69.6,51+,71.0,51+,,,
251-275,201-250,University of Milano-Bicocca,Italy,58.6,51+,61.5,51+,63.9,51+,66.4,51+,,,
251-275,,Vellore Institute of Technology (VIT),India,55.8,51+,61.8,51+,70.5,51+,72.1,51+,,,
251-275,,Waseda University,Japan,63.9,51+,67.2,51+,54.7,51+,62.3,51+,,,
